pricing_lists,site,endpoint,requested,req_time,req_status,req_200_found
http://www.izi.ai/plans/,izi,plans,False,,,
http://www.buildertrend.com/pricing/,buildertrend,pricing,False,,,
http://www.cyfe.com/pricing/,cyfe,pricing,False,,,
http://www.shiplyst.com/pricing/,shiplyst,pricing,False,,,
https://dragapp.com/pricing/,dragapp,pricing,False,,,
http://www.datafeedwatch.com/pricing/,datafeedwatch,pricing,False,,,
http://www.careerleaf.com/pricing/,careerleaf,pricing,False,,,
http://www.keka.com/pricing/,keka,pricing,False,,,
http://www.keka.com/buy/,keka,buy,False,,,
http://www.securitygate.io/pricing/,securitygate,pricing,False,,,
http://www.sedna.com/pricing/,sedna,pricing,False,,,
http://www.sedna.com/buy/,sedna,buy,False,,,
http://www.sedna.com/plans/,sedna,plans,False,,,
http://www.attotime.com/pricing/,attotime,pricing,False,,,
http://www.attotime.com/buy/,attotime,buy,False,,,
http://www.attotime.com/plans/,attotime,plans,False,,,
http://getsturdy.com/pricing/,getsturdy,pricing,False,,,
http://getsturdy.com/buy/,getsturdy,buy,False,,,
http://getsturdy.com/plans/,getsturdy,plans,False,,,
https://galleri5.com/pricing/,galleri5,pricing,False,,,
https://galleri5.com/buy/,galleri5,buy,False,,,
https://galleri5.com/plans/,galleri5,plans,False,,,
http://brands.galleri5.com/pricing/,brands,pricing,False,,,
http://brands.galleri5.com/buy/,brands,buy,False,,,
http://brands.galleri5.com/plans/,brands,plans,False,,,
https://www.distill.cc/buy/,distill,buy,False,,,
https://www.distill.cc/plans/,distill,plans,False,,,
https://closer.app/pricing/,closer,pricing,False,,,
http://mydatamodels.com/pricing/,mydatamodels,pricing,False,,,
http://www.moxiesoft.com/pricing/,moxiesoft,pricing,False,,,
http://www.moxiesoft.com/buy/,moxiesoft,buy,False,,,
http://www.moxiesoft.com/plans/,moxiesoft,plans,False,,,
http://www.connectxglobal.com/pricing/,connectxglobal,pricing,False,,,
http://www.connectxglobal.com/buy/,connectxglobal,buy,False,,,
http://www.connectxglobal.com/plans/,connectxglobal,plans,False,,,
https://learnhownow.com/buy/,learnhownow,buy,False,,,
https://www.accordium.com/pricing/,accordium,pricing,False,,,
https://www.accordium.com/buy/,accordium,buy,False,,,
https://www.accordium.com/plans/,accordium,plans,False,,,
http://taiv.tv/pricing/,taiv,pricing,False,,,
https://atassist.com/pricing/,atassist,pricing,False,,,
https://gradle.com/pricing/,gradle,pricing,False,,,
https://eva.guru/pricing/,eva,pricing,False,,,
https://www.finactum.be/pricing/,finactum,pricing,False,,,
https://www.finactum.be/buy/,finactum,buy,False,,,
https://www.finactum.be/plans/,finactum,plans,False,,,
http://everythink.ai/pricing/,everythink,pricing,False,,,
http://everythink.ai/buy/,everythink,buy,False,,,
http://everythink.ai/plans/,everythink,plans,False,,,
https://www.plagscan.com/pricing/,plagscan,pricing,False,,,
https://www.plagscan.com/buy/,plagscan,buy,False,,,
https://www.plagscan.com/plans/,plagscan,plans,False,,,
https://covalence.io/plans/,covalence,plans,False,,,
http://www.wesawit.com/pricing/,wesawit,pricing,False,,,
http://www.wesawit.com/buy/,wesawit,buy,False,,,
http://www.wesawit.com/plans/,wesawit,plans,False,,,
https://www.maven-labs.com/pricing/,maven-labs,pricing,False,,,
https://www.maven-labs.com/buy/,maven-labs,buy,False,,,
https://www.maven-labs.com/plans/,maven-labs,plans,False,,,
https://www.jobzella.com/plans/,jobzella,plans,False,,,
https://transistor.fm/pricing/,transistor,pricing,False,,,
http://crosslist.com/pricing/,crosslist,pricing,False,,,
https://tryoneshop.com/pricing/,tryoneshop,pricing,False,,,
http://www.smhack.io/pricing/,smhack,pricing,False,,,
http://www.smhack.io/buy/,smhack,buy,False,,,
http://www.smhack.io/plans/,smhack,plans,False,,,
http://www.jobscan.co/pricing/,jobscan,pricing,False,,,
http://www.jobscan.co/plans/,jobscan,plans,False,,,
https://spate.nyc/plans/,spate,plans,False,,,
http://www.nexj.com/pricing/,nexj,pricing,False,,,
http://www.nexj.com/buy/,nexj,buy,False,,,
http://www.nexj.com/plans/,nexj,plans,False,,,
http://www.oration.com/pricing/,oration,pricing,False,,,
http://www.oration.com/buy/,oration,buy,False,,,
http://www.oration.com/plans/,oration,plans,False,,,
http://raidboxes.io/pricing/,raidboxes,pricing,False,,,
http://commissiontrac.com/pricing/,commissiontrac,pricing,False,,,
http://commissiontrac.com/buy/,commissiontrac,buy,False,,,
http://rainmaker-labs.com/pricing/,rainmaker-labs,pricing,False,,,
http://rainmaker-labs.com/buy/,rainmaker-labs,buy,False,,,
http://rainmaker-labs.com/plans/,rainmaker-labs,plans,False,,,
http://www.terviu.com/pricing/,terviu,pricing,False,,,
http://www.terviu.com/buy/,terviu,buy,False,,,
http://www.terviu.com/plans/,terviu,plans,False,,,
http://bold.co/pricing/,bold,pricing,False,,,
http://bold.co/buy/,bold,buy,False,,,
http://bold.co/plans/,bold,plans,False,,,
https://leapfin.com/pricing/,leapfin,pricing,False,,,
http://www.knowify.com/pricing/,knowify,pricing,False,,,
https://loxo.co/pricing/,loxo,pricing,False,,,
http://www.agrimap.com/pricing/,agrimap,pricing,False,,,
http://www.agrimap.com/buy/,agrimap,buy,False,,,
http://www.agrimap.com/plans/,agrimap,plans,False,,,
http://www.octobat.com/pricing/,octobat,pricing,False,,,
https://kounta.com/pricing/,kounta,pricing,False,,,
https://kounta.com/buy/,kounta,buy,False,,,
https://kounta.com/plans/,kounta,plans,False,,,
https://www.lightspeedhq.com.au/pricing/,lightspeedhq,pricing,False,,,
https://rumorsmonitoring.com/pricing/,rumorsmonitoring,pricing,False,,,
https://unicourt.com/pricing/,unicourt,pricing,False,,,
https://hubshare.com/pricing/,hubshare,pricing,False,,,
https://hubshare.com/buy/,hubshare,buy,False,,,
https://hubshare.com/plans/,hubshare,plans,False,,,
http://m-files.com/buy/,m-files,buy,False,,,
https://nimonik.com/pricing/,nimonik,pricing,False,,,
http://www.gloriafood.com/pricing/,gloriafood,pricing,False,,,
http://twineapp.com/pricing/,twineapp,pricing,False,,,
http://twineapp.com/buy/,twineapp,buy,False,,,
http://twineapp.com/plans/,twineapp,plans,False,,,
http://www.adxpose.com/pricing/,adxpose,pricing,False,,,
http://www.adxpose.com/buy/,adxpose,buy,False,,,
http://www.adxpose.com/plans/,adxpose,plans,False,,,
http://voiceiq.ai/pricing/,voiceiq,pricing,False,,,
https://citadel.team/pricing/,citadel,pricing,False,,,
http://vezma.com/pricing/,vezma,pricing,False,,,
http://kitt.io/pricing/,kitt,pricing,False,,,
http://kitt.io/buy/,kitt,buy,False,,,
http://kitt.io/plans/,kitt,plans,False,,,
http://simplypos.com/pricing/,simplypos,pricing,False,,,
https://www.pisano.co/pricing/,pisano,pricing,False,,,
https://www.pisano.co/buy/,pisano,buy,False,,,
https://www.pisano.co/plans/,pisano,plans,False,,,
http://www.cartogram.com/pricing/,cartogram,pricing,False,,,
http://Revaluate.com/pricing/,Revaluate,pricing,False,,,
http://med-room.com/pricing/,med-room,pricing,False,,,
http://med-room.com/buy/,med-room,buy,False,,,
http://med-room.com/plans/,med-room,plans,False,,,
http://www.medisyn.co/pricing/,medisyn,pricing,False,,,
http://www.medisyn.co/buy/,medisyn,buy,False,,,
http://www.figured.com/pricing/,figured,pricing,False,,,
http://hippoly.com/pricing/,hippoly,pricing,False,,,
http://lokalite.com/pricing/,lokalite,pricing,False,,,
http://lokalite.com/buy/,lokalite,buy,False,,,
http://lokalite.com/plans/,lokalite,plans,False,,,
http://workdeck.com/pricing/,workdeck,pricing,False,,,
http://housal.com/pricing/,housal,pricing,False,,,
http://www.mednetstudy.com/pricing/,mednetstudy,pricing,False,,,
http://www.mednetstudy.com/buy/,mednetstudy,buy,False,,,
http://www.mednetstudy.com/plans/,mednetstudy,plans,False,,,
http://Torchlite.com/pricing/,Torchlite,pricing,False,,,
http://www.supermetrics.com/pricing/,supermetrics,pricing,False,,,
https://logmycare.co.uk/pricing/,logmycare,pricing,False,,,
https://www.baarbpro.com/pricing/,baarbpro,pricing,False,,,
http://socialendless.com/pricing/,socialendless,pricing,False,,,
http://www.stylejukebox.com/pricing/,stylejukebox,pricing,False,,,
http://www.stylejukebox.com/buy/,stylejukebox,buy,False,,,
http://www.stylejukebox.com/plans/,stylejukebox,plans,False,,,
http://learnerbly.com/pricing/,learnerbly,pricing,False,,,
http://www.ipghoster.com/pricing/,ipghoster,pricing,False,,,
http://www.ipghoster.com/buy/,ipghoster,buy,False,,,
http://www.ipghoster.com/plans/,ipghoster,plans,False,,,
https://diffgram.com/pricing/,diffgram,pricing,False,,,
https://diffgram.com/buy/,diffgram,buy,False,,,
https://diffgram.com/plans/,diffgram,plans,False,,,
http://wriber.com/pricing/,wriber,pricing,False,,,
http://prepp.io/pricing/,prepp,pricing,False,,,
http://getgreenbadger.com/pricing/,getgreenbadger,pricing,False,,,
http://www.novapointofsale.com/pricing/,novapointofsale,pricing,False,,,
https://truebase.io/pricing/,truebase,pricing,False,,,
https://truebase.io/buy/,truebase,buy,False,,,
https://truebase.io/plans/,truebase,plans,False,,,
https://creatifydigital.com/pricing/,creatifydigital,pricing,False,,,
https://sahave.org/pricing/,sahave,pricing,False,,,
https://sahave.org/buy/,sahave,buy,False,,,
https://sahave.org/plans/,sahave,plans,False,,,
http://www.magemail.co/pricing/,magemail,pricing,False,,,
https://www.archbee.io/pricing/,archbee,pricing,False,,,
https://www.particeep.com/pricing/,particeep,pricing,False,,,
https://www.particeep.com/buy/,particeep,buy,False,,,
https://www.particeep.com/plans/,particeep,plans,False,,,
https://dronemapper.com/pricing/,dronemapper,pricing,False,,,
http://qasymphony.com/pricing/,qasymphony,pricing,False,,,
http://qasymphony.com/buy/,qasymphony,buy,False,,,
http://qasymphony.com/plans/,qasymphony,plans,False,,,
http://QASymphony.com/pricing/,QASymphony,pricing,False,,,
http://QASymphony.com/buy/,QASymphony,buy,False,,,
http://QASymphony.com/plans/,QASymphony,plans,False,,,
http://www.hatchapps.com/pricing/,hatchapps,pricing,False,,,
http://www.kickstagram.io/pricing/,kickstagram,pricing,False,,,
http://www.kickstagram.io/buy/,kickstagram,buy,False,,,
http://www.kickstagram.io/plans/,kickstagram,plans,False,,,
https://www.rimilia.com/pricing/,rimilia,pricing,False,,,
https://www.rimilia.com/buy/,rimilia,buy,False,,,
https://www.rimilia.com/plans/,rimilia,plans,False,,,
http://www.favro.com/pricing/,favro,pricing,False,,,
https://beau.to/pricing/,beau,pricing,False,,,
https://beau.to/buy/,beau,buy,False,,,
https://beau.to/plans/,beau,plans,False,,,
http://www.collage.co/pricing/,collage,pricing,False,,,
http://vaizle.com/pricing/,vaizle,pricing,False,,,
http://vaizle.com/buy/,vaizle,buy,False,,,
http://vaizle.com/plans/,vaizle,plans,False,,,
http://www.pelcro.com/pricing/,pelcro,pricing,False,,,
https://adoreboard.com/pricing/,adoreboard,pricing,False,,,
https://adoreboard.com/buy/,adoreboard,buy,False,,,
https://adoreboard.com/plans/,adoreboard,plans,False,,,
http://www.sentiovr.com/pricing/,sentiovr,pricing,False,,,
http://www.salemove.com/pricing/,salemove,pricing,False,,,
https://www.homerun.co/pricing/,homerun,pricing,False,,,
http://www.vable.com/pricing/,vable,pricing,False,,,
https://tribe.so/pricing/,tribe,pricing,False,,,
https://tribe.so/buy/,tribe,buy,False,,,
https://tribe.so/plans/,tribe,plans,False,,,
http://www.tazio.co.uk/pricing/,tazio,pricing,False,,,
http://cloohawk.com/pricing/,cloohawk,pricing,False,,,
https://nummuspay.com/buy/,nummuspay,buy,False,,,
http://www.webydo.com/pricing/,webydo,pricing,False,,,
http://www.webydo.com/buy/,webydo,buy,False,,,
http://www.webydo.com/plans/,webydo,plans,False,,,
http://Richpanel.com/pricing/,Richpanel,pricing,False,,,
http://www.learnitlive.com/pricing/,learnitlive,pricing,False,,,
http://www.learnitlive.com/buy/,learnitlive,buy,False,,,
http://www.learnitlive.com/plans/,learnitlive,plans,False,,,
https://witharchie.com/pricing/,witharchie,pricing,False,,,
http://yeep.io/pricing/,yeep,pricing,False,,,
http://yeep.io/buy/,yeep,buy,False,,,
http://yeep.io/plans/,yeep,plans,False,,,
http://www.rocketreach.co/pricing/,rocketreach,pricing,False,,,
http://zurple.com/pricing/,zurple,pricing,False,,,
http://zurple.com/buy/,zurple,buy,False,,,
http://zurple.com/plans/,zurple,plans,False,,,
http://flatchr.io/pricing/,flatchr,pricing,False,,,
http://klima.com/pricing/,klima,pricing,False,,,
http://klima.com/buy/,klima,buy,False,,,
http://klima.com/plans/,klima,plans,False,,,
http://www.how.to/pricing/,how,pricing,False,,,
http://www.how.to/buy/,how,buy,False,,,
http://www.how.to/plans/,how,plans,False,,,
https://remail.io/pricing/,remail,pricing,False,,,
https://barracudamsp.com/plans/,barracudamsp,plans,False,,,
https://www.otainsight.com/pricing/,otainsight,pricing,False,,,
http://www.fluxible.co/pricing/,fluxible,pricing,False,,,
http://www.fluxible.co/buy/,fluxible,buy,False,,,
http://www.fluxible.co/plans/,fluxible,plans,False,,,
http://www.agilitycms.com/pricing/,agilitycms,pricing,False,,,
http://smartvel.com/pricing/,smartvel,pricing,False,,,
http://smartvel.com/buy/,smartvel,buy,False,,,
http://smartvel.com/plans/,smartvel,plans,False,,,
http://www.myfuturenow.co.uk/#home/pricing/,myfuturenow,pricing,False,,,
http://www.myfuturenow.co.uk/#home/buy/,myfuturenow,buy,False,,,
http://www.livegauge.com/pricing/,livegauge,pricing,False,,,
http://www.benbria.com/pricing/,benbria,pricing,False,,,
http://ptoexchange.com/pricing/,ptoexchange,pricing,False,,,
http://www.lead411.com/pricing/,lead411,pricing,False,,,
https://goworkhorse.com/pricing/,goworkhorse,pricing,False,,,
http://www.tryrobin.co/pricing/,tryrobin,pricing,False,,,
http://www.tryrobin.co/buy/,tryrobin,buy,False,,,
http://www.tryrobin.co/plans/,tryrobin,plans,False,,,
https://enlist.io/pricing/,enlist,pricing,False,,,
http://dogood.io/pricing/,dogood,pricing,False,,,
http://dogood.io/buy/,dogood,buy,False,,,
http://dogood.io/plans/,dogood,plans,False,,,
http://www.onplan.co/pricing/,onplan,pricing,False,,,
https://height.app/pricing/,height,pricing,False,,,
https://height.app/buy/,height,buy,False,,,
https://height.app/plans/,height,plans,False,,,
http://www.covisint.com/pricing/,covisint,pricing,False,,,
http://www.covisint.com/buy/,covisint,buy,False,,,
http://www.covisint.com/plans/,covisint,plans,False,,,
http://www.autoform.com/pricing/,autoform,pricing,False,,,
http://www.autoform.com/buy/,autoform,buy,False,,,
http://www.autoform.com/plans/,autoform,plans,False,,,
https://next.amsterdam/pricing/,next,pricing,False,,,
https://www.gideon.legal/pricing/,gideon,pricing,False,,,
http://www.stackify.com/pricing/,stackify,pricing,False,,,
https://smarty.co.uk/pricing/,smarty,pricing,False,,,
https://smarty.co.uk/buy/,smarty,buy,False,,,
https://smarty.co.uk/plans/,smarty,plans,False,,,
http://wooclap.com/pricing/,wooclap,pricing,False,,,
http://wooclap.com/buy/,wooclap,buy,False,,,
http://wooclap.com/plans/,wooclap,plans,False,,,
http://rangeme.com/pricing/,rangeme,pricing,False,,,
http://rangeme.com/buy/,rangeme,buy,False,,,
http://rangeme.com/plans/,rangeme,plans,False,,,
http://www.rentman.io/pricing/,rentman,pricing,False,,,
http://around.io/pricing/,around,pricing,False,,,
http://www.q-go.com/pricing/,q-go,pricing,False,,,
http://www.q-go.com/buy/,q-go,buy,False,,,
http://www.q-go.com/plans/,q-go,plans,False,,,
https://www.argonaut.dev/pricing/,argonaut,pricing,False,,,
http://circlemedia.com/pricing/,circlemedia,pricing,False,,,
http://circlemedia.com/buy/,circlemedia,buy,False,,,
http://circlemedia.com/plans/,circlemedia,plans,False,,,
http://www.jumpermedia.co/buy/,jumpermedia,buy,False,,,
https://tripobox.com/pricing/,tripobox,pricing,False,,,
https://tripobox.com/buy/,tripobox,buy,False,,,
https://tripobox.com/plans/,tripobox,plans,False,,,
http://www.sumwise.com/pricing/,sumwise,pricing,False,,,
http://www.sumwise.com/buy/,sumwise,buy,False,,,
http://www.sumwise.com/plans/,sumwise,plans,False,,,
http://www.rogervoice.com/pricing/,rogervoice,pricing,False,,,
http://deliowealth.com/pricing/,deliowealth,pricing,False,,,
http://deliowealth.com/buy/,deliowealth,buy,False,,,
http://deliowealth.com/plans/,deliowealth,plans,False,,,
http://www.aptresponse.com/pricing/,aptresponse,pricing,False,,,
http://www.aptresponse.com/buy/,aptresponse,buy,False,,,
http://www.aptresponse.com/plans/,aptresponse,plans,False,,,
https://www.howler.media/pricing/,howler,pricing,False,,,
https://www.howler.media/buy/,howler,buy,False,,,
https://www.howler.media/plans/,howler,plans,False,,,
http://openjet.com/pricing/,openjet,pricing,False,,,
http://digmap.com/pricing/,digmap,pricing,False,,,
https://www.coastr.com/pricing/,coastr,pricing,False,,,
http://publisha.com/pricing/,publisha,pricing,False,,,
http://publisha.com/buy/,publisha,buy,False,,,
http://publisha.com/plans/,publisha,plans,False,,,
http://getstack.app/pricing/,getstack,pricing,False,,,
https://startups.watch/plans/,startups,plans,False,,,
http://www.justuno.com/pricing/,justuno,pricing,False,,,
https://www.servicedock.com/pricing/,servicedock,pricing,False,,,
https://www.servicedock.com/buy/,servicedock,buy,False,,,
https://www.servicedock.com/plans/,servicedock,plans,False,,,
http://www.processunity.com/pricing/,processunity,pricing,False,,,
http://www.jobbio.com/pricing/,jobbio,pricing,False,,,
http://www.jobbio.com/buy/,jobbio,buy,False,,,
http://www.jobbio.com/plans/,jobbio,plans,False,,,
https://www.prodoscore.com/pricing/,prodoscore,pricing,False,,,
http://www.kickserv.com/pricing/,kickserv,pricing,False,,,
http://braindesire.com/pricing/,braindesire,pricing,False,,,
http://braindesire.com/buy/,braindesire,buy,False,,,
http://braindesire.com/plans/,braindesire,plans,False,,,
http://inai.io/pricing/,inai,pricing,False,,,
http://pobuca.com/pricing/,pobuca,pricing,False,,,
http://pobu.ca/pricing/,pobu,pricing,False,,,
http://www.zeropc.com/pricing/,zeropc,pricing,False,,,
http://www.zeropc.com/plans/,zeropc,plans,False,,,
https://byta.fm/pricing/,byta,pricing,False,,,
http://www.bluelasso.com/pricing/,bluelasso,pricing,False,,,
http://www.bluelasso.com/buy/,bluelasso,buy,False,,,
http://www.bluelasso.com/plans/,bluelasso,plans,False,,,
http://www.trylately.com/pricing/,trylately,pricing,False,,,
http://www.trylately.com/buy/,trylately,buy,False,,,
http://www.trylately.com/plans/,trylately,plans,False,,,
http://chatwork.com/pricing/,chatwork,pricing,False,,,
http://www.xtuple.com/pricing/,xtuple,pricing,False,,,
http://www.engagesciences.com/pricing/,engagesciences,pricing,False,,,
http://www.engagesciences.com/buy/,engagesciences,buy,False,,,
http://www.engagesciences.com/plans/,engagesciences,plans,False,,,
https://pressidium.com/pricing/,pressidium,pricing,False,,,
https://pressidium.com/plans/,pressidium,plans,False,,,
http://www.lucidlink.com/pricing/,lucidlink,pricing,False,,,
http://www.soundsuit.fm/pricing/,soundsuit,pricing,False,,,
http://www.soundsuit.fm/plans/,soundsuit,plans,False,,,
http://www.kitedesk.com/pricing/,kitedesk,pricing,False,,,
http://www.kitedesk.com/buy/,kitedesk,buy,False,,,
http://www.kitedesk.com/plans/,kitedesk,plans,False,,,
https://www.trym.io/pricing/,trym,pricing,False,,,
https://canny.io/pricing/,canny,pricing,False,,,
https://canny.io/buy/,canny,buy,False,,,
https://canny.io/plans/,canny,plans,False,,,
http://prot-on.com/plans/,prot-on,plans,False,,,
http://prism.fm/pricing/,prism,pricing,False,,,
http://www.shopvox.com/pricing/,shopvox,pricing,False,,,
http://www.ipushpull.com/pricing/,ipushpull,pricing,False,,,
https://www.medesk.co.uk/pricing/,medesk,pricing,False,,,
http://www.OtusLabs.com/pricing/,OtusLabs,pricing,False,,,
http://www.OtusLabs.com/buy/,OtusLabs,buy,False,,,
http://www.OtusLabs.com/plans/,OtusLabs,plans,False,,,
http://soapboxhq.com/pricing/,soapboxhq,pricing,False,,,
http://www.dr-bill.ca/pricing/,dr-bill,pricing,False,,,
http://www.quantivo.com/pricing/,quantivo,pricing,False,,,
http://www.rigplenish.com/pricing/,rigplenish,pricing,False,,,
http://www.rigplenish.com/buy/,rigplenish,buy,False,,,
http://www.rigplenish.com/plans/,rigplenish,plans,False,,,
http://www.shotfarm.com/pricing/,shotfarm,pricing,False,,,
https://competitive.business/pricing/,competitive,pricing,False,,,
https://competitors.app/pricing/,competitors,pricing,False,,,
http://servicejoy.com/?ref=angelco/pricing/,servicejoy,pricing,False,,,
http://servicejoy.com/?ref=angelco/buy/,servicejoy,buy,False,,,
http://servicejoy.com/?ref=angelco/plans/,servicejoy,plans,False,,,
http://winningminds.ai/pricing/,winningminds,pricing,False,,,
http://winningminds.ai/buy/,winningminds,buy,False,,,
http://winningminds.ai/plans/,winningminds,plans,False,,,
http://www.zyante.com/pricing/,zyante,pricing,False,,,
http://www.froont.com/pricing/,froont,pricing,False,,,
http://www.froont.com/buy/,froont,buy,False,,,
http://multimerdata.com/pricing/,multimerdata,pricing,False,,,
http://multimerdata.com/buy/,multimerdata,buy,False,,,
http://multimerdata.com/plans/,multimerdata,plans,False,,,
https://www.zeyos.com/pricing/,zeyos,pricing,False,,,
http://actionbar.io/pricing/,actionbar,pricing,False,,,
http://actionbar.io/buy/,actionbar,buy,False,,,
http://actionbar.io/plans/,actionbar,plans,False,,,
http://www.kumolus.com/pricing/,kumolus,pricing,False,,,
http://musicbuk.com/pricing/,musicbuk,pricing,False,,,
http://musicbuk.com/buy/,musicbuk,buy,False,,,
http://musicbuk.com/plans/,musicbuk,plans,False,,,
http://www.hive.co/pricing/,hive,pricing,False,,,
http://bizom.in/pricing/,bizom,pricing,False,,,
http://bizom.in/buy/,bizom,buy,False,,,
http://delitely.com/pricing/,delitely,pricing,False,,,
http://delitely.com/buy/,delitely,buy,False,,,
http://delitely.com/plans/,delitely,plans,False,,,
https://functionfox.com/pricing/,functionfox,pricing,False,,,
http://www.waggl.com/pricing/,waggl,pricing,False,,,
http://talkoot.com/pricing/,talkoot,pricing,False,,,
https://www.prelude.co/plans/,prelude,plans,False,,,
http://www.faastrak.com/pricing/,faastrak,pricing,False,,,
http://finantier.co/pricing/,finantier,pricing,False,,,
http://finantier.co/buy/,finantier,buy,False,,,
http://finantier.co/plans/,finantier,plans,False,,,
https://echoeshq.com/pricing/,echoeshq,pricing,False,,,
http://www.iqms.com/pricing/,iqms,pricing,False,,,
http://www.iqms.com/buy/,iqms,buy,False,,,
http://www.iqms.com/plans/,iqms,plans,False,,,
http://tiedaygroup.com/pricing/,tiedaygroup,pricing,False,,,
http://tiedaygroup.com/buy/,tiedaygroup,buy,False,,,
http://tiedaygroup.com/plans/,tiedaygroup,plans,False,,,
http://MyPlanMap.com/pricing/,MyPlanMap,pricing,False,,,
http://MyPlanMap.com/buy/,MyPlanMap,buy,False,,,
http://MyPlanMap.com/plans/,MyPlanMap,plans,False,,,
https://myplanmap.com/pricing/,myplanmap,pricing,False,,,
https://myplanmap.com/buy/,myplanmap,buy,False,,,
https://myplanmap.com/plans/,myplanmap,plans,False,,,
https://book4time.com/pricing/,book4time,pricing,False,,,
http://www.comindware.com/buy/,comindware,buy,False,,,
http://mixmax.com/pricing/,mixmax,pricing,False,,,
https://redbus.in/buy/,redbus,buy,False,,,
http://www.sellfapp.com/pricing/,sellfapp,pricing,False,,,
https://snowboard.software/pricing/,snowboard,pricing,False,,,
https://hoppstech.com/pricing/,hoppstech,pricing,False,,,
https://www.netcall.com/pricing/,netcall,pricing,False,,,
https://maroo.us/pricing/,maroo,pricing,False,,,
http://vcv.ai/pricing/,vcv,pricing,False,,,
http://zebraiq.com/pricing/,zebraiq,pricing,False,,,
http://zebraiq.com/buy/,zebraiq,buy,False,,,
http://zebraiq.com/plans/,zebraiq,plans,False,,,
http://www.getspokal.com/pricing/,getspokal,pricing,False,,,
http://www.getspokal.com/buy/,getspokal,buy,False,,,
http://www.getspokal.com/plans/,getspokal,plans,False,,,
https://www.saleshandy.com/pricing/,saleshandy,pricing,False,,,
https://videobolt.net/pricing/,videobolt,pricing,False,,,
https://videobolt.net/buy/,videobolt,buy,False,,,
https://videobolt.net/plans/,videobolt,plans,False,,,
http://www.liquidm.com/buy/,liquidm,buy,False,,,
http://www.cirrusinsight.com/pricing/,cirrusinsight,pricing,False,,,
https://www.yabbu.com/pricing/,yabbu,pricing,False,,,
http://www.notosolutions.com/pricing/,notosolutions,pricing,False,,,
http://www.notosolutions.com/buy/,notosolutions,buy,False,,,
http://www.notosolutions.com/plans/,notosolutions,plans,False,,,
https://getinvoice.co/pricing/,getinvoice,pricing,False,,,
https://www.leadbook.com/pricing/,leadbook,pricing,False,,,
https://www.roomsketcher.com/pricing/,roomsketcher,pricing,False,,,
http://coincraft.co/pricing/,coincraft,pricing,False,,,
https://www.martide.com/pricing/,martide,pricing,False,,,
https://www.encompasscorporation.com/pricing/,encompasscorporation,pricing,False,,,
https://www.bettervoice.com/pricing/,bettervoice,pricing,False,,,
https://generalaudittool.com/pricing/,generalaudittool,pricing,False,,,
http://www.tootoot.co/pricing/,tootoot,pricing,False,,,
http://www.tootoot.co/buy/,tootoot,buy,False,,,
http://www.tootoot.co/plans/,tootoot,plans,False,,,
http://www.subject-7.com/pricing/,subject-7,pricing,False,,,
http://www.newency.com/pricing/,newency,pricing,False,,,
http://www.newency.com/buy/,newency,buy,False,,,
http://www.newency.com/plans/,newency,plans,False,,,
http://aqai.io/pricing/,aqai,pricing,False,,,
http://www.ready2order.com/pricing/,ready2order,pricing,False,,,
http://undelay.io/pricing/,undelay,pricing,False,,,
http://www.joust.io/pricing/,joust,pricing,False,,,
http://www.joust.io/buy/,joust,buy,False,,,
http://www.joust.io/plans/,joust,plans,False,,,
https://www.etq.com/pricing/,etq,pricing,False,,,
https://www.etq.com/buy/,etq,buy,False,,,
http://www.arbrowser.co/pricing/,arbrowser,pricing,False,,,
http://Arrangr.com/pricing/,Arrangr,pricing,False,,,
http://Arrangr.com/buy/,Arrangr,buy,False,,,
http://Arrangr.com/plans/,Arrangr,plans,False,,,
http://www.knowi.com/pricing/,knowi,pricing,False,,,
http://www.knowi.com/buy/,knowi,buy,False,,,
http://www.knowi.com/plans/,knowi,plans,False,,,
http://nimbledroid.com/pricing/,nimbledroid,pricing,False,,,
https://www.PORTABL.co/pricing/,PORTABL,pricing,False,,,
https://www.PORTABL.co/buy/,PORTABL,buy,False,,,
https://www.PORTABL.co/plans/,PORTABL,plans,False,,,
https://portabl.co/pricing/,portabl,pricing,False,,,
https://portabl.co/buy/,portabl,buy,False,,,
https://portabl.co/plans/,portabl,plans,False,,,
https://cheqbook.com/pricing/,cheqbook,pricing,False,,,
https://teem.com/pricing/,teem,pricing,False,,,
https://permissionclick.com/pricing/,permissionclick,pricing,False,,,
http://www.PermissionClick.com/pricing/,PermissionClick,pricing,False,,,
https://fidgrit.com/pricing/,fidgrit,pricing,False,,,
https://fidgrit.com/buy/,fidgrit,buy,False,,,
https://fidgrit.com/plans/,fidgrit,plans,False,,,
https://syncommerceapp.com/pricing/,syncommerceapp,pricing,False,,,
http://olvin.com/pricing/,olvin,pricing,False,,,
http://www.tiphive.com/pricing/,tiphive,pricing,False,,,
http://www.tiphive.com/buy/,tiphive,buy,False,,,
http://www.tiphive.com/plans/,tiphive,plans,False,,,
http://www.reamaze.com/pricing/,reamaze,pricing,False,,,
http://www.reamaze.com/buy/,reamaze,buy,False,,,
http://www.reamaze.com/plans/,reamaze,plans,False,,,
http://agendapro.com/plans/,agendapro,plans,False,,,
http://www.potknox.com/pricing/,potknox,pricing,False,,,
http://www.potknox.com/buy/,potknox,buy,False,,,
http://www.potknox.com/plans/,potknox,plans,False,,,
https://khareed.pk/pricing/,khareed,pricing,False,,,
